what,kind,bundleId,bundleVersion,description,time
error,log,,,"Unhandled event loop exception",1398973771982
error,log,,,"Unhandled event loop exception",1398973772169
error,log,,,"Unhandled event loop exception",1398973772326
error,log,,,"Unhandled event loop exception",1398973772555
error,log,,,"Unhandled event loop exception",1398973772837
error,log,,,"Unhandled event loop exception",1398973772856
error,log,,,"Unhandled event loop exception",1398973772908
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398973833807
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398973834507
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398973834916
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398973879462
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398973889594
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398973907611
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398973930462
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398973966688
activated,perspective,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavaPerspective",1398973994018
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1398974001137
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1398974083462
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1398974101072
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1398974101098
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1398974136575
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1398974136599
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1398974141676
